Timestamp, x, y, z
21:39:33.96,-0.5248413,3.6031494,10.170761
21:39:33.96,-1.447815,2.957306,10.735779
21:39:33.97,-1.314331,2.4575195,9.566818
21:39:33.99,-0.47575378,2.456314,7.798691
21:39:34.01,0.21316528,2.9824371,6.901474
21:39:34.03,0.39752197,3.5043793,7.5371246
21:39:34.05,-0.15074158,3.9191742,9.226837
21:39:34.07,-0.9707794,3.8605194,10.674133
21:39:34.09,-1.2550812,3.3870697,10.824966
21:39:34.11,-0.9623871,2.8675232,9.780502
21:39:34.13,-0.614624,2.4359741,8.302078
21:39:34.15,0.001876831,2.3779144,7.427597
21:39:34.17,0.45439148,2.6017609,7.435379
21:39:34.19,0.72792053,2.783722,8.161423
21:39:34.21,0.7614441,3.3116455,9.307053
21:39:34.23,0.043777466,3.7886963,10.592728
21:39:34.25,-0.9899292,3.6013489,11.339722
21:39:34.27,-1.768631,3.1045532,10.571777
21:39:34.29,-1.7434998,2.653839,8.663605
21:39:34.32,-0.89834595,2.5844116,6.860779
21:39:34.33,-0.17529297,3.3230286,6.7721863
21:39:34.36,-0.78222656,3.5085754,8.707901
21:39:34.37,-1.1000671,2.926178,10.18811
21:39:34.39,-0.30697632,2.5000153,9.801437
21:39:34.41,0.57829285,2.5335236,8.380493
21:39:34.43,0.78956604,3.0710297,7.962097
21:39:34.46,0.21138,3.5043793,9.114319
21:39:34.47,-0.8348999,3.5265198,10.635223
21:39:34.50,-1.4424286,3.0656433,10.631638
21:39:34.52,-0.8953552,2.6783905,9.315414
21:39:34.53,-0.07473755,2.526352,7.8831024
21:39:34.56,0.39813232,2.6861572,7.6239166
21:39:34.57,-0.026245117,2.878891,8.64444
21:39:34.59,-0.28182983,2.8363953,9.517136
21:39:34.62,0.086883545,3.0704346,9.898407
21:39:34.63,-0.18367004,3.0656433,9.87207
21:39:34.65,-0.7924042,3.0746155,9.940308
21:39:34.67,-1.2688446,3.1775665,9.885239
21:39:34.69,-1.6620941,3.0584564,9.031708
21:39:34.72,-0.78582764,3.0482788,7.8483734
21:39:34.74,-0.19145203,3.2763367,7.5048065
21:39:34.76,-0.34527588,3.1536255,8.221878
21:39:34.78,-0.41889954,2.8501587,9.0664215
21:39:34.80,0.12638855,2.7196808,9.253174
21:39:34.82,0.42027283,2.8513641,9.0616455
21:39:34.84,0.35682678,2.9770508,9.284302
21:39:34.86,-0.16271973,3.0853882,9.983414
21:39:34.88,-0.8384857,2.9070282,10.115692
21:39:34.90,-0.87020874,2.7316437,9.280716
21:39:34.92,-0.5571594,2.713089,8.105148
21:39:34.94,-0.22137451,2.9722748,7.7651825
21:39:34.96,-0.5727234,3.2595673,8.671982
21:39:34.98,-1.0593567,3.1733856,9.839157
21:39:35.00,-0.66490173,2.8657227,9.871475
21:39:35.02,0.15510559,3.2134857,9.4375305
21:39:35.04,-0.6397705,3.203308,9.580582
21:39:35.06,-1.483139,2.9279785,9.96904
21:39:35.08,-1.2915955,2.753189,9.274719
21:39:35.10,-0.45541382,2.6418762,7.6388855
21:39:35.12,0.61898804,3.0159607,6.9637146
21:39:35.14,0.49568176,3.3445587,8.266159
21:39:35.16,-0.24232483,3.0494843,10.209061
21:39:35.18,-0.6589203,2.7903137,10.969223
21:39:35.20,-0.7475128,2.5083923,9.885834
21:39:35.22,-0.26087952,2.455124,8.135681
21:39:35.24,0.27601624,2.9327698,7.7657776
21:39:35.26,-0.17408752,3.1859589,8.873093
21:39:35.28,-0.92588806,2.9842377,10.140228
21:39:35.31,-0.99890137,2.7651672,10.28627
21:39:35.32,-0.6397705,2.6442566,9.031113
21:39:35.34,-0.2644806,2.7196808,7.936966
21:39:35.36,-0.03881836,2.8687286,7.857361
21:39:35.38,0.110824585,3.1362762,8.72287
