Timestamp, x, y, z
22:34:10.7,0.69140625,1.2095337,9.347153
22:34:10.7,0.33288574,1.2113342,9.317825
22:34:10.7,0.23712158,1.1808014,9.33757
22:34:10.8,0.377182,1.190979,9.500977
22:34:10.8,0.6525116,1.1604614,9.71286
22:34:10.8,0.8224945,1.1299286,9.785889
22:34:10.8,0.87457275,1.088028,9.87088
22:34:10.8,0.78897095,1.1233368,9.867889
22:34:10.9,0.5286102,1.1658478,9.620087
22:34:10.9,0.39692688,1.2035522,9.3980255
22:34:10.9,0.377182,1.2514343,9.350143
22:34:10.9,0.5268097,1.2669983,9.521317
22:34:10.9,0.6483154,1.2921295,9.702698
22:34:11.0,0.72673035,1.2604218,9.792465
22:34:11.0,0.7794037,1.2173157,9.813416
22:34:11.0,0.65849304,1.225708,9.765533
22:34:11.0,0.5657196,1.2394714,9.590759
22:34:11.0,0.44960022,1.2586212,9.458481
22:34:11.1,0.49568176,1.2430573,9.471649
22:34:11.1,0.6058197,1.2502441,9.541077
22:34:11.1,0.7458801,1.2095337,9.622482
22:34:11.1,0.81352234,1.2233124,9.706879
22:34:11.1,0.77760315,1.1999512,9.71347
22:34:11.2,0.6776428,1.2987213,9.631454
22:34:11.2,0.5561371,1.301117,9.4925995
22:34:11.2,0.5052643,1.3400116,9.45369
22:34:11.2,0.5339966,1.3340454,9.475235
22:34:11.2,0.68122864,1.3364258,9.585373
22:34:11.3,0.77401733,1.3388214,9.657791
22:34:11.3,0.8117218,1.3124847,9.718246
22:34:11.3,0.78897095,1.3106842,9.679352
22:34:11.3,0.70578,1.3460083,9.641632
22:34:11.3,0.63334656,1.3753357,9.525513
22:34:11.4,0.57229614,1.3896942,9.43573
22:34:11.4,0.5890503,1.4058533,9.511749
22:34:11.4,0.6447296,1.4106445,9.699692
22:34:11.4,0.6710663,1.388504,9.7769165
22:34:11.4,0.73031616,1.380127,9.702087
22:34:11.5,0.71595764,1.3555908,9.602737
22:34:11.5,0.70936584,1.3292542,9.539886
22:34:11.5,0.6956024,1.3430176,9.599731
22:34:11.5,0.74887085,1.3825226,9.640442
22:34:11.5,0.7225342,1.3867035,9.580582
22:34:11.6,0.76802063,1.3519897,9.582382
22:34:11.6,0.81829834,1.3513947,9.616501
22:34:11.6,0.81411743,1.3537903,9.610504
22:34:11.6,0.768631,1.356781,9.590759
22:34:11.7,0.7345123,1.3310394,9.578781
22:34:11.7,0.6453247,1.3502045,9.578186
22:34:11.7,0.6177826,1.3890991,9.584778
22:34:11.7,0.6130066,1.3890991,9.544678
22:34:11.7,0.595047,1.356781,9.617096
22:34:11.8,0.5627289,1.3693542,9.686523
22:34:11.8,0.5770874,1.3753357,9.661987
22:34:11.8,0.6159973,1.3729401,9.580582
22:34:11.8,0.65789795,1.3448029,9.510559
22:34:11.8,0.70458984,1.2969208,9.586563
22:34:11.8,0.8374634,1.2819672,9.627869
22:34:11.9,0.88594055,1.2951355,9.587173
22:34:11.9,0.8763733,1.2867432,9.623077
22:34:11.9,0.8153076,1.3280487,9.679352
22:34:11.9,0.77700806,1.3675537,9.637451
22:34:12.0,0.75486755,1.3795319,9.503967
22:34:12.0,0.7027893,1.3741455,9.406403
22:34:12.0,0.6782532,1.3388214,9.37648
22:34:12.0,0.6201782,1.3256531,9.448898
22:34:12.0,0.60762024,1.3400269,9.650009
22:34:12.1,0.5657196,1.3322449,9.751175
22:34:12.1,0.500473,1.3795319,9.778702
22:34:12.1,0.4986725,1.372345,9.650009
22:34:12.1,0.52801514,1.317276,9.567413
22:34:12.1,0.6154022,1.2741852,9.601532
22:34:12.2,0.62976074,1.2729797,9.639236
22:34:12.2,0.6279602,1.3142853,9.829575
22:34:12.2,0.5441742,1.3400269,9.942703
22:34:12.2,0.40530396,1.4112396,9.863098
22:34:12.2,0.3310852,1.466919,9.544067
22:34:12.3,0.37657166,1.3531952,9.267548
22:34:12.3,0.5178375,1.1951752,9.364502
22:34:12.3,0.6441345,1.1035919,9.69191
22:34:12.3,0.7177429,1.1173553,9.97084
22:34:12.3,0.62916565,1.1694336,9.98819
22:34:12.3,0.40350342,1.2945251,9.763733
22:34:12.4,0.12698364,1.4453735,9.45369
22:34:12.4,0.003677368,1.522583,9.232834
22:34:12.4,0.057556152,1.388504,9.095764
22:34:12.4,0.30116272,1.2993164,9.306442
22:34:12.5,0.5740967,1.1999512,9.608719
22:34:12.5,0.76683044,1.2041473,9.939713
22:34:12.5,0.7183533,1.2352753,9.964264
22:34:12.5,0.5621338,1.3220673,9.7296295
22:34:12.5,0.30892944,1.3621674,9.468658
22:34:12.6,0.13716125,1.3142853,9.290878
22:34:12.6,0.171875,1.309494,9.49559
22:34:12.6,0.30534363,1.2370758,9.846939
22:34:12.6,0.4974823,1.2286835,10.080978
22:34:12.6,0.5154419,1.2664032,9.950485
22:34:12.7,0.34484863,1.2963257,9.706879
22:34:12.7,0.110824585,1.3244629,9.65181
22:34:12.7,-0.14057922,1.3783264,9.6111145
22:34:12.7,-0.27464294,1.4495544,9.526108
22:34:12.7,-0.25608826,1.4681091,9.508163
22:34:12.8,-0.05558777,1.3519897,9.600342
22:34:12.8,0.17306519,1.1993561,9.699692
22:34:12.8,0.37538147,1.1472778,9.61171
22:34:12.8,0.3957367,1.1837921,9.403412
22:34:12.8,0.2227478,1.3226624,9.269348
22:34:12.9,-0.038223267,1.3100891,9.438126
22:34:12.9,-0.32073975,1.3178711,9.814621
22:34:12.9,-0.44882202,1.3262634,10.082169
22:34:12.9,-0.2686615,1.2478485,10.134842
22:34:12.9,-0.10107422,1.3047028,9.893036
22:34:13.0,0.019241333,1.364563,9.526718
22:34:13.0,0.01864624,1.3352356,9.457275
22:34:13.0,-0.11543274,1.3442078,9.709274
22:34:13.0,-0.40153503,1.3920898,9.91098
22:34:13.0,-0.6834717,1.419632,9.845139
22:34:13.1,-0.83309937,1.3998718,9.624878
22:34:13.1,-0.8343048,1.254425,9.401611
22:34:13.1,-0.5212555,1.1634521,9.368103
22:34:13.1,-0.24412537,1.1053925,9.623077
22:34:13.1,-0.13578796,1.083847,9.899017
22:34:13.2,-0.17947388,1.1688385,10.006744
22:34:13.2,-0.34648132,1.2245026,9.9474945
22:34:13.2,-0.47636414,1.2556305,9.754166
22:34:13.2,-0.53681946,1.317276,9.576996
22:34:13.3,-0.44284058,1.2759705,9.588364
22:34:13.3,-0.28422546,1.1927795,9.864899
22:34:13.3,-0.07772827,1.1101837,10.121674
22:34:13.3,0.03300476,1.0952148,9.957672
22:34:13.3,-0.05618286,1.0820465,9.561432
22:34:13.3,-0.31056213,1.1490784,9.277115
22:34:13.4,-0.68525696,1.128128,9.287903
22:34:13.4,-1.0150604,1.0958099,9.585373
22:34:13.4,-1.1180115,1.1867981,9.806839
22:34:13.4,-1.1257935,1.3208771,9.683533
22:34:13.4,-0.9180908,1.3747406,9.463867
22:34:13.5,-0.8337097,1.3795319,9.43335
22:34:13.5,-0.85046387,1.3992767,9.704483
22:34:13.5,-0.9031372,1.5022278,9.966644
22:34:13.5,-1.0665283,1.629715,9.9157715
22:34:13.5,-1.1395569,1.6638336,9.602722
22:34:13.6,-1.1766815,1.562088,9.4848175
22:34:13.6,-1.2095947,1.4489594,9.775116
22:34:13.6,-1.1742706,1.5507202,10.077988
22:34:13.6,-1.0779114,1.6841888,10.079178
22:34:13.6,-0.8564453,1.7440338,9.867889
22:34:13.7,-0.6912384,1.5914154,9.451294
22:34:13.7,-0.44224548,1.404068,9.192123
22:34:13.7,-0.30278015,1.262207,9.363907
22:34:13.7,-0.44822693,1.0509186,10.131256
22:34:13.7,-0.78163147,1.1065826,10.9991455
22:34:13.8,-0.9258728,1.4938507,10.828552
22:34:13.8,-1.1144257,1.7554169,9.601532
22:34:13.8,-1.432251,1.6865845,8.497803
22:34:13.8,-1.3861694,1.645874,8.370316
22:34:13.8,-1.447815,1.3442078,9.111923
22:34:13.9,-1.5872803,1.210144,9.884644
22:34:13.9,-1.5693207,1.2867432,10.2521515
22:34:13.9,-1.5058746,1.3729401,10.129456
22:34:13.9,-1.5322113,1.2861481,9.703293
22:34:13.9,-1.3029633,1.1359253,9.320221
22:34:14.0,-1.0366058,0.906662,9.1604
22:34:14.0,-0.74871826,0.7672119,9.509949
22:34:14.0,-0.66970825,0.74386597,10.347321
22:34:14.0,-0.6116333,0.8438263,10.962036
22:34:14.0,-0.59606934,1.0096283,10.634033
22:34:14.1,-0.7636719,1.0856323,9.718842
22:34:14.1,-1.0348206,1.0557098,9.044281
22:34:14.1,-1.2197723,0.9347992,9.091568
22:34:14.1,-1.2407227,0.8108978,9.963654
22:34:14.2,-1.0796967,0.8336487,10.757935
22:34:14.2,-0.9941101,1.1185608,10.550232
22:34:14.2,-1.056366,1.2113342,9.594345
22:34:14.2,-1.2071991,1.0868378,8.873093
22:34:14.2,-1.3340912,1.0084229,8.625885
22:34:14.3,-1.4663696,1.0539093,8.710892
22:34:14.3,-1.5812988,1.1047821,9.053268
22:34:14.3,-1.598053,1.1808014,9.500977
22:34:14.3,-1.6249847,1.2759705,9.842148
22:34:14.3,-1.5992432,1.198761,10.004364
22:34:14.4,-1.4095154,1.0018463,10.069595
22:34:14.4,-1.064148,0.91204834,10.010345
22:34:14.4,-0.78282166,0.87854004,9.778702
22:34:14.4,-0.7552948,0.8952942,9.812225
22:34:14.4,-1.0186462,0.9551544,10.20726
22:34:14.5,-1.5537567,1.083847,10.533478
22:34:14.5,-2.0266113,1.2173157,10.277893
22:34:14.5,-2.2827911,1.3286438,9.714661
22:34:14.5,-2.3163147,1.348999,9.223251
22:34:14.5,-2.226532,1.0988007,9.132874
22:34:14.6,-2.052353,0.894104,9.699692
22:34:14.6,-1.839859,0.9228363,10.556229
22:34:14.6,-1.6040344,1.041336,10.7890625
22:34:14.6,-1.2939911,0.9599457,10.28508
22:34:14.6,-0.9336548,0.815094,9.702087
22:34:14.6,-0.7648773,0.5936279,9.37648
22:34:14.7,-0.81214905,0.45117188,9.23822
22:34:14.7,-0.9366455,0.52360535,9.375275
22:34:14.7,-1.0922699,0.68341064,9.9002075
22:34:14.7,-1.3801727,0.930603,10.276703
22:34:14.8,-1.5651398,1.1778107,10.095932
