Timestamp, x, y, z
22:31:37.41,-0.5529785,0.67144775,9.265747
22:31:37.42,-0.5823059,0.43859863,9.913971
22:31:37.42,-0.67388916,0.3057251,10.42514
22:31:37.43,-0.6834717,0.39671326,10.151596
22:31:37.45,-0.67149353,0.55711365,9.214874
22:31:37.47,-0.575119,0.60321045,8.773132
22:31:37.49,-0.3871765,0.73368835,9.195114
22:31:37.51,-0.47276306,0.88093567,9.784088
22:31:37.53,-0.4165039,0.985672,10.091736
22:31:37.55,-0.4847412,1.2574158,10.1970825
22:31:37.57,-0.62060547,1.5028229,9.7894745
22:31:37.59,-0.6810608,1.4782867,9.402222
22:31:37.61,-0.4853363,1.3992767,9.659592
22:31:37.63,-0.39614868,1.4351959,9.918762
22:31:37.65,-0.36323547,1.5890198,9.664978
22:31:37.67,-0.32373047,1.7296753,9.427948
22:31:37.69,-0.32133484,1.8003082,9.600937
22:31:37.71,-0.49850464,1.8045044,9.564423
22:31:37.73,-0.70381165,1.7045288,9.442322
22:31:37.75,-0.77264404,1.5764465,9.538681
22:31:37.77,-0.6894531,1.3525848,9.806839
22:31:37.79,-0.53082275,1.2466431,9.949295
22:31:37.81,-0.20941162,1.1796112,9.673965
22:31:37.83,0.034210205,1.1784058,9.340561
22:31:37.85,0.21795654,1.1000061,9.341766
22:31:37.87,0.25387573,0.93959045,9.665573
22:31:37.89,0.28199768,0.89289856,9.849335
22:31:37.91,0.2341156,0.98747253,9.650009
22:31:37.93,0.16169739,1.0563049,9.228638
22:31:37.95,0.16349792,1.1011963,9.234024
22:31:37.97,0.31253052,1.0730743,9.451294
22:31:37.99,0.5435791,1.0850372,9.755966
22:31:38.01,0.6560974,1.1556702,9.673965
22:31:38.04,0.68003845,1.1826019,9.373489
22:31:38.06,0.6848297,1.1939697,9.448898
22:31:38.08,0.5740967,1.269989,9.799652
22:31:38.10,0.36520386,1.3256531,9.796066
22:31:38.12,0.2119751,1.3914948,9.620682
22:31:38.14,0.12997437,1.4465637,9.546463
22:31:38.16,0.06593323,1.4022675,9.447113
22:31:38.18,-0.0914917,1.3651581,9.510559
22:31:38.20,-0.12980652,1.4238129,9.781097
22:31:38.22,-0.23155212,1.4782867,10.042664
22:31:38.24,-0.35185242,1.4477539,10.004959
22:31:38.26,-0.34947205,1.4178314,9.878067
22:31:38.28,-0.325531,1.420227,9.974426
22:31:38.30,-0.32492065,1.3950806,9.955872
22:31:38.32,-0.26986694,1.2711945,9.85173
22:31:38.34,-0.13220215,1.1993561,9.872681
22:31:38.36,-0.09628296,1.0970154,9.682938
22:31:38.38,-0.114227295,1.1263428,9.248383
22:31:38.40,-0.13757324,1.0993958,9.113113
22:31:38.42,-0.35365295,1.091629,9.482422
22:31:38.44,-0.4386444,1.122757,9.739197
22:31:38.46,-0.39674377,1.1425018,9.578186
22:31:38.48,-0.22137451,1.2795715,9.361511
